Município;Data da Ocorrência;Número da Ocorrência;Desastre;IDHM;Receita Corrente Líquida;PIB;População;Prefeito;Pessoas Afetadas;Prejuízo Público;Prejuízo Privado;Recebeu Ajuda?;Material;Quantidade;Data da Solicitação;Data do Envio
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Higiene;160;17/07/2020 16:36;27/07/2020 10:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Limpeza;160;17/07/2020 16:36;27/07/2020 10:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Alcool líquido 70% (litro);-;22/07/2020 16:55;-
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Higiene;300;10/12/2020 13:50;23/12/2020 09:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Limpeza;300;10/12/2020 13:50;23/12/2020 09:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Cesta Básica;1500;13/12/2020 22:09;23/12/2020 09:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Cesta Básica;1000;30/03/2021 18:18;06/05/2021 15:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Higiene;300;07/04/2021 11:09;04/05/2021 10:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Colchão Solteiro;50;27/07/2021 11:02;30/07/2021 16:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Cesta Básica;30;26/11/2021 10:51;25/11/2021 14:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Colchão Solteiro;50;26/11/2021 10:51;25/11/2021 14:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);50;26/11/2021 10:51;25/11/2021 14:00
Cascavel;22/03/2020 21:00;86/2020;Doenças infecciosas virais;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;1.048;R$ 8.380.255,68;R$ 0,00;Sim;Colchão Solteiro;-;10/12/2021 10:07;-
Ponta Grossa;21/03/2020 17:30;131/2020;Doenças infecciosas virais;0,763;R$ 927.160.765,72;R$ 17.274.712,91;358.367;ELIZABETH SILVEIRA SCHMIDT;136;R$ 6.193.052,60;R$ 0,00;Sim;Cesta Básica;387;04/06/2020 15:30;15/06/2020 10:00
Ponta Grossa;21/03/2020 17:30;131/2020;Doenças infecciosas virais;0,763;R$ 927.160.765,72;R$ 17.274.712,91;358.367;ELIZABETH SILVEIRA SCHMIDT;136;R$ 6.193.052,60;R$ 0,00;Sim;Cesta Básica;300;22/09/2020 11:21;05/10/2020 09:00
Ponta Grossa;21/03/2020 17:30;131/2020;Doenças infecciosas virais;0,763;R$ 927.160.765,72;R$ 17.274.712,91;358.367;ELIZABETH SILVEIRA SCHMIDT;136;R$ 6.193.052,60;R$ 0,00;Sim;Cesta Básica;630;22/03/2021 15:26;08/02/2022 09:00
Pato Branco;21/03/2020 15:00;104/2020;Doenças infecciosas virais;0,782;R$ 360.862.575,33;R$ 4.167.224,12;91.836;ROBSON CANTU;74;R$ 57.497,16;R$ 0,00;Sim;Cesta Básica;1000;17/03/2021 16:54;13/05/2021 14:00
Pato Branco;21/03/2020 15:00;104/2020;Doenças infecciosas virais;0,782;R$ 360.862.575,33;R$ 4.167.224,12;91.836;ROBSON CANTU;74;R$ 57.497,16;R$ 0,00;Sim;Cobertor;150;10/06/2022 15:46;13/06/2022 10:00
Cafelândia;20/03/2020 17:45;206/2020;Doenças infecciosas virais;0,748;R$ 87.158.463,02;R$ 2.094.173,49;18.997;CULESTINO KIARA;66;R$ 83.999,12;R$ 0,00;Sim;Cesta Básica;-;04/06/2020 17:12;-
Cafelândia;20/03/2020 17:45;206/2020;Doenças infecciosas virais;0,748;R$ 87.158.463,02;R$ 2.094.173,49;18.997;CULESTINO KIARA;66;R$ 83.999,12;R$ 0,00;Sim;Cesta Básica;150;10/06/2020 10:46;22/06/2020 08:00
Palotina;20/03/2020 17:30;181/2020;Doenças infecciosas virais;0,768;R$ 156.775.067,20;R$ 2.675.584,06;35.011;Luiz Ernesto de Giacometti;55;R$ 6.018.832,00;R$ 0,00;Sim;Cesta Básica;180;14/05/2020 13:14;18/05/2020 17:00
Palotina;20/03/2020 17:30;181/2020;Doenças infecciosas virais;0,768;R$ 156.775.067,20;R$ 2.675.584,06;35.011;Luiz Ernesto de Giacometti;55;R$ 6.018.832,00;R$ 0,00;Sim;Cesta Básica;250;28/07/2020 17:16;31/07/2020 00:00
Palotina;20/03/2020 17:30;181/2020;Doenças infecciosas virais;0,768;R$ 156.775.067,20;R$ 2.675.584,06;35.011;Luiz Ernesto de Giacometti;55;R$ 6.018.832,00;R$ 0,00;Sim;Cesta Básica;200;03/11/2020 08:07;06/11/2020 10:30
Quedas do Iguaçu;20/03/2020 17:30;156/2021;Doenças infecciosas virais;0,681;R$ 85.625.222,89;R$ 1.291.203,47;30.738;Elcio Jaime da Luz;6.022;R$ 0,00;R$ 0,00;Sim;Cesta Básica;100;25/03/2021 17:52;07/05/2021 15:00
Quedas do Iguaçu;20/03/2020 17:30;156/2021;Doenças infecciosas virais;0,681;R$ 85.625.222,89;R$ 1.291.203,47;30.738;Elcio Jaime da Luz;6.022;R$ 0,00;R$ 0,00;Sim;Cesta Básica;225;05/10/2021 16:25;06/12/2021 09:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;300;15/05/2020 09:51;18/05/2020 15:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;300;06/07/2020 16:14;10/07/2020 08:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;200;04/03/2021 09:12;09/03/2021 15:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;200;12/04/2021 09:34;07/05/2021 10:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;225;07/07/2021 11:13;16/12/2021 09:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cesta Básica;400;25/02/2022 10:15;17/03/2022 11:00
Peabiru;20/03/2020 17:00;155/2020;Doenças infecciosas virais;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;6;R$ 53.074,00;R$ 0,00;Sim;Cobertor;150;23/06/2022 13:21;04/07/2022 10:00
Santa Mariana;20/03/2020 17:00;233/2020;Doenças infecciosas virais;0,70;R$ 38.724.791,95;R$ 439.706,60;11.066;JOSÉ MARCELO PIOVAN GUIMARÃES;1.412;R$ 0,00;R$ 0,00;Sim;Cesta Básica;200;01/06/2020 11:19;04/06/2020 10:00
Santa Mariana;20/03/2020 17:00;233/2020;Doenças infecciosas virais;0,70;R$ 38.724.791,95;R$ 439.706,60;11.066;JOSÉ MARCELO PIOVAN GUIMARÃES;1.412;R$ 0,00;R$ 0,00;Sim;Cesta Básica;320;15/06/2020 09:21;22/06/2020 10:00
Santa Mariana;20/03/2020 17:00;233/2020;Doenças infecciosas virais;0,70;R$ 38.724.791,95;R$ 439.706,60;11.066;JOSÉ MARCELO PIOVAN GUIMARÃES;1.412;R$ 0,00;R$ 0,00;Sim;Cesta Básica;200;15/09/2020 14:44;29/09/2020 11:00
Santa Mariana;20/03/2020 17:00;233/2020;Doenças infecciosas virais;0,70;R$ 38.724.791,95;R$ 439.706,60;11.066;JOSÉ MARCELO PIOVAN GUIMARÃES;1.412;R$ 0,00;R$ 0,00;Sim;Cesta Básica;200;03/02/2021 16:10;05/02/2021 10:00
Santa Mariana;20/03/2020 17:00;233/2020;Doenças infecciosas virais;0,70;R$ 38.724.791,95;R$ 439.706,60;11.066;JOSÉ MARCELO PIOVAN GUIMARÃES;1.412;R$ 0,00;R$ 0,00;Sim;Cesta Básica;225;19/03/2021 09:19;07/12/2021 09:00
Ampére;20/03/2020 15:00;182/2020;Doenças infecciosas virais;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;75;04/06/2020 15:49;15/06/2020 08:00
Ampére;20/03/2020 15:00;182/2020;Doenças infecciosas virais;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;65;19/04/2021 14:01;07/05/2021 14:00
Maria Helena;20/03/2020 14:33;188/2021;Doenças infecciosas virais;0,703;R$ 22.883.149,22;R$ 129.508,09;5.865;MARLON RANCER MARQUES;355;R$ 100,00;R$ 0,00;Sim;Cesta Básica;135;08/04/2021 08:54;09/12/2021 09:00
Bela Vista do Paraíso;20/03/2020 12:00;120/2021;Doenças infecciosas virais;0,716;R$ 56.033.135,71;R$ 527.482,33;14.833;FABRICIO PASTORE;2.544;R$ 500.000,00;R$ 0,00;Sim;Cesta Básica;200;12/03/2021 09:51;18/03/2021 11:20
Bela Vista do Paraíso;20/03/2020 12:00;120/2021;Doenças infecciosas virais;0,716;R$ 56.033.135,71;R$ 527.482,33;14.833;FABRICIO PASTORE;2.544;R$ 500.000,00;R$ 0,00;Sim;Cesta Básica;135;03/05/2021 11:00;10/12/2021 09:00
Guaíra;20/03/2020 12:00;90/2020;Doenças infecciosas virais;0,724;R$ 143.744.247,70;R$ 1.127.365,06;32.097;Heraldo Trento;22;R$ 0,00;R$ 0,00;Não;-;-;-;-
Paula Freitas;20/03/2020 11:42;229/2020;Doenças infecciosas virais;0,717;R$ 21.997.232,17;R$ 355.582,21;5.666;Sebastião Algacir Dalpra;43;R$ 224.700,00;R$ 0,00;Sim;Cesta Básica;71;27/05/2020 11:11;01/06/2020 14:00
Paula Freitas;20/03/2020 11:42;229/2020;Doenças infecciosas virais;0,717;R$ 21.997.232,17;R$ 355.582,21;5.666;Sebastião Algacir Dalpra;43;R$ 224.700,00;R$ 0,00;Sim;Cesta Básica;50;11/06/2021 10:04;10/12/2021 09:00
Bom Jesus do Sul;19/03/2020 17:30;55/2020;Doenças infecciosas virais;0,697;R$ 17.818.808,91;R$ 91.758,58;3.980;HELIO JOSÉ SURDI;720;R$ 0,00;R$ 0,00;Sim;Cesta Básica;135;08/04/2021 15:52;07/12/2021 09:00
Coronel Vivida;19/03/2020 17:30;94/2020;Doenças infecciosas virais;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;17;R$ 120.664,17;R$ 0,00;Sim;Cesta Básica;150;24/06/2020 16:21;30/06/2020 09:00
Coronel Vivida;19/03/2020 17:30;94/2020;Doenças infecciosas virais;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;17;R$ 120.664,17;R$ 0,00;Sim;Cesta Básica;200;20/04/2021 08:31;13/05/2021 14:00
Coronel Vivida;19/03/2020 17:30;94/2020;Doenças infecciosas virais;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;17;R$ 120.664,17;R$ 0,00;Sim;Cobertor;150;13/06/2022 16:58;13/06/2022 10:00
São João do Ivaí;19/03/2020 17:30;77/2020;Doenças infecciosas virais;0,693;R$ 37.075.441,15;R$ 331.063,06;10.667;CARLA SUZI EMERENCIANO;4;R$ 59.090,00;R$ 0,00;Não;-;-;-;-
Três Barras do Paraná;19/03/2020 17:30;73/2020;Doenças infecciosas virais;0,681;R$ 46.901.672,40;R$ 434.859,89;11.135;Gerso Francisco Gusso;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;300;02/06/2020 09:58;08/06/2020 14:00
União da Vitória;19/03/2020 17:30;129/2020;Doenças infecciosas virais;0,74;R$ 176.751.768,09;R$ 1.615.202,66;55.033;BACHIR ABBAS;59;R$ 247.234,85;R$ 0,00;Não;-;-;-;-
Ibiporã;19/03/2020 17:00;78/2020;Doenças infecciosas virais;0,726;R$ 214.145.872,37;R$ 2.658.812,20;51.603;José Maria Ferreira;40;R$ 449.877,92;R$ 0,00;Sim;Cesta Básica;300;05/06/2020 10:56;17/06/2020 09:30
Quatro Pontes;19/03/2020 13:17;224/2021;Doenças infecciosas virais;0,791;R$ 27.415.033,72;R$ 245.436,78;4.480;João Inacio Laufer;932;R$ 0,00;R$ 0,00;Não;-;-;-;-
Wenceslau Braz;19/03/2020 10:00;187/2020;Doenças infecciosas virais;0,687;R$ 59.213.830,14;R$ 621.764,33;19.188;Atahyde Ferreira dos Santos Junior;6;R$ 0,00;R$ 0,00;Não;-;-;-;-
Nova Esperança;19/03/2020 07:35;165/2020;Doenças infecciosas virais;0,722;R$ 82.223.502,62;R$ 859.578,78;26.585;Moacir Olivatti;6;R$ 190.415,07;R$ 0,00;Sim;Cesta Básica;150;16/04/2021 13:22;13/05/2021 10:00
Nova Esperança;19/03/2020 07:35;165/2020;Doenças infecciosas virais;0,722;R$ 82.223.502,62;R$ 859.578,78;26.585;Moacir Olivatti;6;R$ 190.415,07;R$ 0,00;Sim;Cesta Básica;135;23/06/2021 08:40;05/01/2022 09:00
São José da Boa Vista;18/03/2020 17:30;180/2020;Doenças infecciosas virais;0,671;R$ 24.078.407,36;R$ 188.297,60;6.040;JOSÉ LÁZARO FERRAZ;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;110;03/06/2020 15:13;18/06/2020 10:00
São José da Boa Vista;18/03/2020 17:30;180/2020;Doenças infecciosas virais;0,671;R$ 24.078.407,36;R$ 188.297,60;6.040;JOSÉ LÁZARO FERRAZ;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;100;07/04/2021 16:24;08/12/2021 09:00
Cerro Azul;18/03/2020 00:00;482/2020;Doenças infecciosas virais;0,573;R$ 45.589.627,25;R$ 351.126,17;16.134;Patrik Magari;333;R$ 238.288,42;R$ 0,00;Sim;Cesta Básica;75;02/09/2020 16:07;09/09/2020 11:11
Cerro Azul;18/03/2020 00:00;482/2020;Doenças infecciosas virais;0,573;R$ 45.589.627,25;R$ 351.126,17;16.134;Patrik Magari;333;R$ 238.288,42;R$ 0,00;Sim;Máscara de proteção facial;-;02/09/2020 16:07;-
Cerro Azul;18/03/2020 00:00;482/2020;Doenças infecciosas virais;0,573;R$ 45.589.627,25;R$ 351.126,17;16.134;Patrik Magari;333;R$ 238.288,42;R$ 0,00;Sim;Cesta Básica;75;14/05/2021 15:31;17/12/2021 09:00
Londrina;17/03/2020 12:00;56/2020;Doenças infecciosas virais;0,778;R$ 2.190.246.912,18;R$ 21.729.851,83;555.937;Marcelo Belinati Martins;330;R$ 37.554.113,00;R$ 0,00;Sim;Cesta Básica;1000;04/06/2020 10:27;29/06/2020 09:00
Nova América da Colina;17/03/2020 08:50;199/2020;Doenças infecciosas virais;0,698;R$ 17.105.493,73;R$ 95.581,62;3.280;SEBASTIÃO ROGATTI;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;278;20/05/2020 10:34;01/06/2020 11:00
Nova América da Colina;17/03/2020 08:50;199/2020;Doenças infecciosas virais;0,698;R$ 17.105.493,73;R$ 95.581,62;3.280;SEBASTIÃO ROGATTI;4;R$ 0,00;R$ 0,00;Sim;Cesta Básica;100;28/04/2021 14:30;08/05/2021 10:06
Cambará;17/03/2020 08:30;207/2020;Doenças infecciosas virais;0,721;R$ 82.812.469,77;R$ 799.523,86;23.210;José Salim Haggi Neto;11;R$ 79.893,00;R$ 0,00;Sim;Cesta Básica;150;28/05/2020 14:58;03/06/2020 18:00
Cambará;17/03/2020 08:30;207/2020;Doenças infecciosas virais;0,721;R$ 82.812.469,77;R$ 799.523,86;23.210;José Salim Haggi Neto;11;R$ 79.893,00;R$ 0,00;Sim;Cesta Básica;150;09/07/2020 16:17;15/07/2020 10:00
Cambará;17/03/2020 08:30;207/2020;Doenças infecciosas virais;0,721;R$ 82.812.469,77;R$ 799.523,86;23.210;José Salim Haggi Neto;11;R$ 79.893,00;R$ 0,00;Sim;Cesta Básica;135;06/04/2021 10:41;08/12/2021 09:00
Pinhais;17/03/2020 08:00;64/2020;Doenças infecciosas virais;0,751;R$ 465.612.471,48;R$ 6.365.266,73;127.019;Rosa Maria de Jesus Colombo;74;R$ 264.391,40;R$ 0,00;Não;-;-;-;-
Ibaiti;16/03/2020 20:00;137/2020;Doenças infecciosas virais;0,71;R$ 89.317.304,00;R$ 770.766,22;28.830;Antonely de Cássio Alves de Carvalho;13;R$ 0,00;R$ 0,00;Sim;Cesta Básica;150;09/03/2021 17:17;12/03/2021 11:00
Ibaiti;16/03/2020 20:00;137/2020;Doenças infecciosas virais;0,71;R$ 89.317.304,00;R$ 770.766,22;28.830;Antonely de Cássio Alves de Carvalho;13;R$ 0,00;R$ 0,00;Sim;Cesta Básica;135;29/04/2021 11:41;20/12/2021 09:00
Assis Chateaubriand;13/03/2020 09:00;134/2020;Doenças infecciosas virais;0,729;R$ 122.302.237,85;R$ 1.394.375,77;36.808;VALTER APARECIDO SOUZA CORREIA;39;R$ 9.117.630,00;R$ 0,00;Não;-;-;-;-
Curitiba;11/03/2020 15:00;87/2020;Doenças infecciosas virais;0,823;R$ 8.220.350.272,36;R$ 88.308.728,40;1.773.733;Rafael Greca;1.114;R$ 0,00;R$ 0,00;Sim;Alcool gel 70% (unidade);200;29/05/2020 15:35;05/06/2020 10:00
Curitiba;11/03/2020 15:00;87/2020;Doenças infecciosas virais;0,823;R$ 8.220.350.272,36;R$ 88.308.728,40;1.773.733;Rafael Greca;1.114;R$ 0,00;R$ 0,00;Sim;Máscara facial FP2;500;29/05/2020 15:35;05/06/2020 10:00
Catanduvas;27/10/2019 18:00;359/2019;Tempestade Local/Convectiva - Granizo;0,678;R$ 34.961.575,05;R$ 347.799,55;10.446;Moises Aparecido De Souza;760;R$ 0,00;R$ 310.000,00;Não;-;-;-;-
Quitandinha;25/10/2019 18:00;346/2019;Tempestade Local/Convectiva - Granizo;0,68;R$ 59.607.543,44;R$ 450.834,35;18.398;JOSÉ RIBEIRO DE MOURA;4.794;R$ 5.902,85;R$ 1.103.120,40;Sim;Telha Fibrocimento 2.44x500x4mm;1000;01/11/2019 10:13;06/11/2019 17:10
Quitandinha;25/10/2019 18:00;346/2019;Tempestade Local/Convectiva - Granizo;0,68;R$ 59.607.543,44;R$ 450.834,35;18.398;JOSÉ RIBEIRO DE MOURA;4.794;R$ 5.902,85;R$ 1.103.120,40;Sim;Telha Fibrocimento 2.44x500x4mm;1000;01/11/2019 10:13;28/11/2019 10:30
Mariluz;17/10/2019 00:00;334/2019;Estiagem;0,639;R$ 36.145.054,02;R$ 269.865,61;9.847;Paulo Armando da Silva Alves;6.000;R$ 242.000,00;R$ 20.980.643,99;Não;-;-;-;-
Renascença;02/10/2019 08:53;274/2019;Estiagem;0,733;R$ 31.356.049,67;R$ 341.045,86;6.841;IDALIR JOÃO ZANELLA;1.000;R$ 10.000,00;R$ 4.443.159,00;Não;-;-;-;-
Carambeí;18/09/2019 19:30;288/2019;Tempestade Local/Convectiva - Granizo;0,728;R$ 83.098.889,00;R$ 1.460.111,43;23.283;Elisangela Pedroso de Oliveira Nunes;9.410;R$ 29.983,10;R$ 1.850.615,25;Sim;Colchão Solteiro;150;20/09/2019 16:45;20/09/2019 16:00
Carambeí;18/09/2019 19:30;288/2019;Tempestade Local/Convectiva - Granizo;0,728;R$ 83.098.889,00;R$ 1.460.111,43;23.283;Elisangela Pedroso de Oliveira Nunes;9.410;R$ 29.983,10;R$ 1.850.615,25;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);150;20/09/2019 16:45;20/09/2019 16:00
Carambeí;18/09/2019 19:30;288/2019;Tempestade Local/Convectiva - Granizo;0,728;R$ 83.098.889,00;R$ 1.460.111,43;23.283;Elisangela Pedroso de Oliveira Nunes;9.410;R$ 29.983,10;R$ 1.850.615,25;Sim;Telha Fibrocimento 2.44x500x4mm;10000;20/09/2019 16:45;20/09/2019 16:00
Contenda;18/09/2019 18:30;299/2019;Tempestade Local/Convectiva - Granizo;0,681;R$ 56.415.861,06;R$ 450.057,53;19.128;ANTONIO ADAMIR DIGNER;2.655;R$ 87.003,38;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;1200;01/10/2019 16:17;03/10/2019 14:50
Contenda;18/09/2019 18:30;299/2019;Tempestade Local/Convectiva - Granizo;0,681;R$ 56.415.861,06;R$ 450.057,53;19.128;ANTONIO ADAMIR DIGNER;2.655;R$ 87.003,38;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;1900;01/10/2019 16:17;03/10/2019 15:50
São João do Triunfo;18/09/2019 17:00;283/2019;Tempestade Local/Convectiva - Granizo;0,6290;R$ 42.542.986,88;R$ 604.590,94;13.726;Abimael do Valle;728;R$ 5.000,00;R$ 1.077.000,00;Sim;Colchão Solteiro;50;24/09/2019 11:31;25/09/2019 10:30
São João do Triunfo;18/09/2019 17:00;283/2019;Tempestade Local/Convectiva - Granizo;0,6290;R$ 42.542.986,88;R$ 604.590,94;13.726;Abimael do Valle;728;R$ 5.000,00;R$ 1.077.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);50;24/09/2019 11:31;25/09/2019 10:30
São João do Triunfo;18/09/2019 17:00;283/2019;Tempestade Local/Convectiva - Granizo;0,6290;R$ 42.542.986,88;R$ 604.590,94;13.726;Abimael do Valle;728;R$ 5.000,00;R$ 1.077.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1400;24/09/2019 11:31;26/09/2019 09:00
São João do Triunfo;18/09/2019 17:00;283/2019;Tempestade Local/Convectiva - Granizo;0,6290;R$ 42.542.986,88;R$ 604.590,94;13.726;Abimael do Valle;728;R$ 5.000,00;R$ 1.077.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1600;24/09/2019 11:31;25/09/2019 10:40
Teixeira Soares;18/09/2019 17:00;298/2019;Tempestade Local/Convectiva - Vendaval;0,671;R$ 44.016.142,55;R$ 529.185,15;9.547;Lucinei Carlos Thomaz;400;R$ 20.800,00;R$ 812.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1383;24/09/2019 17:55;25/09/2019 16:30
Fernandes Pinheiro;18/09/2019 16:30;291/2019;Tempestade Local/Convectiva - Granizo;0,645;R$ 33.856.924,66;R$ 225.375,80;6.255;Cleonice Aparecida Kufener Schuck;1.021;R$ 26.150,00;R$ 500.000,00;Não;-;-;-;-
Laranjal;31/05/2019 15:30;225/2019;Enxurradas;0,585;R$ 21.937.384,50;R$ 100.886,77;5.600;João Elinton Dutra;1.750;R$ 812.000,00;R$ 77.700,00;Não;-;-;-;-
Goioxim;31/05/2019 11:00;204/2019;Enxurradas;0,641;R$ 24.737.277,00;R$ 282.538,35;6.566;Mari Terezinha da Silva;1.600;R$ 709.000,00;R$ 0,00;Não;-;-;-;-
Marquinho;31/05/2019 05:00;207/2019;Enxurradas;0,614;R$ 28.878.432,92;R$ 107.534,73;4.504;ELIO BOLZON JUNIOR;1.600;R$ 531.000,00;R$ 0,00;Não;-;-;-;-
Antonina;30/05/2019 07:30;180/2019;Tempestade Local/Convectiva - Granizo;0,687;R$ 67.373.108,67;R$ 573.234,18;18.091;José Paulo Vieira Azim;154;R$ 0,00;R$ 208.500,00;Sim;Telha Fibrocimento 2.44x500x4mm;400;10/06/2019 12:15;12/06/2019 11:20
Antonina;30/05/2019 07:30;180/2019;Tempestade Local/Convectiva - Granizo;0,687;R$ 67.373.108,67;R$ 573.234,18;18.091;José Paulo Vieira Azim;154;R$ 0,00;R$ 208.500,00;Sim;Telha Fibrocimento 2.44x500x4mm;400;10/06/2019 12:15;13/06/2019 17:50
Quatro Barras;30/05/2019 06:10;178/2019;Tempestade Local/Convectiva - Granizo;0,742;R$ 105.285.285,65;R$ 1.595.785,35;24.191;Loreno Bernardo Tolardo;1.111;R$ 0,00;R$ 0,00;Sim;Colchão Solteiro;50;02/06/2019 12:09;04/06/2019 11:00
Quatro Barras;30/05/2019 06:10;178/2019;Tempestade Local/Convectiva - Granizo;0,742;R$ 105.285.285,65;R$ 1.595.785,35;24.191;Loreno Bernardo Tolardo;1.111;R$ 0,00;R$ 0,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);50;02/06/2019 12:09;04/06/2019 11:00
Quatro Barras;30/05/2019 06:10;178/2019;Tempestade Local/Convectiva - Granizo;0,742;R$ 105.285.285,65;R$ 1.595.785,35;24.191;Loreno Bernardo Tolardo;1.111;R$ 0,00;R$ 0,00;Sim;Kit Higiene;50;02/06/2019 12:09;04/06/2019 11:00
Quatro Barras;30/05/2019 06:10;178/2019;Tempestade Local/Convectiva - Granizo;0,742;R$ 105.285.285,65;R$ 1.595.785,35;24.191;Loreno Bernardo Tolardo;1.111;R$ 0,00;R$ 0,00;Sim;Kit Limpeza;-;02/06/2019 12:09;-
